powerInW,timeInMinutes
61.77,4169
263.62,4170
252.2,4171
287.49,4172
269.18,4173
276.71,4174
285.37,4175
270.51,4176
265.55,4177
282.55,4178
289.3,4179
256.96,4180
289.1,4181
262.74,4182
268.17,4183
258.05,4184
257.73,4185
255.19,4186
280.85,4187
273.24,4188
253.83,4189
251.78,4190
275.55,4191
241.77,4192
265.68,4193
254.82,4194
241.94,4195
249.4,4196
278.2,4197
292.69,4198
284.12,4199
268.25,4200
262.21,4201
267.91,4202
267.02,4203
276.15,4204
270.26,4205
232.17,4206
267.71,4207
258.07,4208
263.87,4209
289.47,4210
284.21,4211
279.81,4212
259.54,4213
241.26,4214
256.78,4215
260.05,4216
250.38,4217
265.72,4218
251.03,4219
276.44,4220
253.88,4221
300.48,4222
264.84,4223
278.58,4224
257.09,4225
285.84,4226
255.54,4227
265.19,4228
267.83,4229
259.89,4230
264.04,4231
260.41,4232
254.42,4233
270.55,4234
262.61,4235
259.46,4236
288.62,4237
262.09,4238
260.68,4239
264.64,4240
236.07,4241
277.76,4242
270.58,4243
272.78,4244
284.19,4245
263.86,4246
277.26,4247
252.87,4248
256.33,4249
262.75,4250
238.18,4251
250.64,4252
245.5,4253
282.62,4254
268.8,4255
244.33,4256
275.57,4257
270.86,4258
251.69,4259
63.98,4260
62.24,4261
57.61,4262
61.62,4263
63.06,4264
62.92,4265
60.44,4266
62.07,4267
64.2,4268
60.33,4269
58.63,4270
62.89,4271
62.4,4272
62.86,4273
63.12,4274
59.8,4275
62.94,4276
63.3,4277
61.65,4278
62.12,4279
62.49,4280
62.1,4281
59.78,4282
61.45,4283
62.06,4284
61.15,4285
62.27,4286
45.05,4287
44.34,4288
46.99,4289
41.12,4290
43.18,4291
46.52,4292
43.37,4293
41.13,4294
46.11,4295
45.21,4296
43.86,4297
45.44,4298
43.81,4299
44.26,4300
41.29,4301
42.86,4302
43.78,4303
43.04,4304
44.25,4305
46.02,4306
40.66,4307
44.12,4308
44.22,4309
42.55,4310
45.87,4311
42.75,4312
45.27,4313
41.87,4314
43.18,4315
44.56,4316
43.94,4317
43.4,4318
42.0,4319
43.31,4320
45.1,4321
47.69,4322
43.39,4323
43.6,4324
42.89,4325
46.17,4326
43.66,4327
40.43,4328
44.11,4329
40.6,4330
45.62,4331
43.13,4332
43.42,4333
43.65,4334
44.16,4335
39.97,4336
42.48,4337
43.57,4338
41.72,4339
46.15,4340
46.0,4341
40.74,4342
42.28,4343
43.32,4344
44.0,4345
43.99,4346
43.13,4347
42.98,4348
41.62,4349
43.19,4350
42.95,4351
43.49,4352
44.89,4353
45.91,4354
43.83,4355
44.09,4356
45.59,4357
46.74,4358
41.55,4359
42.62,4360
42.92,4361
43.27,4362
42.57,4363
47.52,4364
42.74,4365
43.78,4366
42.41,4367
44.83,4368
46.17,4369
46.29,4370
42.92,4371
41.07,4372
44.45,4373
43.42,4374
42.7,4375
41.82,4376
43.55,4377
45.99,4378
43.71,4379
42.48,4380
44.39,4381
43.02,4382
40.47,4383
44.14,4384
42.78,4385
47.04,4386
44.02,4387
41.46,4388
42.22,4389
44.84,4390
43.1,4391
44.58,4392
40.95,4393
44.71,4394
42.82,4395
44.94,4396
43.85,4397
47.01,4398
41.97,4399
46.4,4400
45.18,4401
43.16,4402
44.72,4403
46.51,4404
43.52,4405
43.61,4406
41.38,4407
41.93,4408
46.17,4409
44.4,4410
42.07,4411
42.11,4412
44.67,4413
43.08,4414
45.54,4415
44.57,4416
44.67,4417
43.83,4418
47.82,4419
41.25,4420
45.5,4421
44.13,4422
44.59,4423
46.82,4424
45.95,4425
44.66,4426
43.74,4427
44.07,4428
43.92,4429
41.39,4430
41.23,4431
43.8,4432
43.38,4433
44.9,4434
40.84,4435
45.88,4436
43.28,4437
43.84,4438
42.28,4439
42.16,4440
43.38,4441
43.94,4442
44.19,4443
44.3,4444
43.53,4445
45.26,4446
42.73,4447
42.97,4448
42.17,4449
42.92,4450
41.63,4451
43.36,4452
45.68,4453
41.87,4454
47.79,4455
41.28,4456
44.17,4457
45.31,4458
42.87,4459
43.88,4460
44.64,4461
43.81,4462
40.0,4463
42.85,4464
42.09,4465
42.79,4466
43.03,4467
43.54,4468
42.45,4469
46.6,4470
44.08,4471
44.16,4472
39.53,4473
41.74,4474
40.59,4475
43.01,4476
42.24,4477
43.29,4478
41.78,4479
41.83,4480
43.13,4481
45.82,4482
44.16,4483
47.09,4484
44.19,4485
40.25,4486
43.18,4487
40.95,4488
43.3,4489
41.31,4490
45.27,4491
43.56,4492
44.04,4493
44.98,4494
41.96,4495
37.5,4496
43.32,4497
43.98,4498
45.97,4499
43.45,4500
41.79,4501
42.04,4502
40.64,4503
44.9,4504
43.21,4505
47.7,4506
42.68,4507
45.84,4508
42.99,4509
44.01,4510
43.2,4511
43.07,4512
47.59,4513
44.21,4514
41.83,4515
43.98,4516
43.27,4517
46.53,4518
41.43,4519
46.23,4520
43.15,4521
45.01,4522
41.37,4523
46.3,4524
39.72,4525
40.71,4526
43.99,4527
41.01,4528
44.69,4529
45.77,4530
41.9,4531
44.49,4532
42.02,4533
41.48,4534
43.31,4535
42.28,4536
45.22,4537
43.86,4538
43.12,4539
43.44,4540
41.0,4541
44.87,4542
38.12,4543
45.0,4544
42.29,4545
41.41,4546
42.54,4547
44.11,4548
40.12,4549
42.23,4550
40.02,4551
43.81,4552
45.01,4553
46.04,4554
44.66,4555
44.51,4556
43.56,4557
43.6,4558
42.88,4559
44.84,4560
44.07,4561
44.52,4562
43.68,4563
40.92,4564
40.42,4565
44.36,4566
42.26,4567
41.87,4568
43.89,4569
43.95,4570
44.08,4571
45.69,4572
41.66,4573
43.93,4574
43.57,4575
42.58,4576
42.21,4577
44.19,4578
44.26,4579
44.53,4580
41.92,4581
45.94,4582
46.6,4583
44.7,4584
40.53,4585
46.32,4586
43.04,4587
44.2,4588
41.57,4589
46.57,4590
42.95,4591
42.98,4592
46.1,4593
43.61,4594
40.46,4595
45.58,4596
44.23,4597
41.21,4598
44.42,4599
41.15,4600
41.78,4601
39.39,4602
40.37,4603
44.38,4604
43.54,4605
47.25,4606
45.68,4607
45.36,4608
41.67,4609
46.09,4610
45.85,4611
42.85,4612
44.03,4613
43.53,4614
43.77,4615
45.9,4616
41.77,4617
42.75,4618
43.39,4619
42.07,4620
43.86,4621
42.03,4622
42.43,4623
43.29,4624
40.86,4625
43.22,4626
45.74,4627
45.2,4628
38.75,4629
43.54,4630
42.22,4631
40.46,4632
40.26,4633
41.89,4634
43.29,4635
46.06,4636
43.2,4637
42.36,4638
47.32,4639
45.96,4640
42.29,4641
42.46,4642
45.52,4643
41.1,4644
40.72,4645
43.11,4646
43.93,4647
41.82,4648
43.23,4649
44.41,4650
42.54,4651
42.3,4652
44.11,4653
46.1,4654
45.41,4655
45.45,4656
44.95,4657
43.11,4658
44.95,4659
42.93,4660
45.72,4661
42.76,4662
42.13,4663
43.91,4664
42.9,4665
46.02,4666
42.65,4667
42.07,4668
42.31,4669
44.54,4670
43.85,4671
46.48,4672
43.83,4673
43.74,4674
44.01,4675
45.9,4676
42.75,4677
43.08,4678
44.7,4679
45.09,4680
43.79,4681
45.26,4682
44.19,4683
44.28,4684
46.11,4685
44.65,4686
42.52,4687
39.87,4688
44.08,4689
44.57,4690
38.86,4691
47.0,4692
41.25,4693
45.42,4694
43.33,4695
41.41,4696
44.93,4697
43.86,4698
44.58,4699
42.8,4700
44.36,4701
44.85,4702
44.05,4703
42.87,4704
46.16,4705
44.85,4706
41.83,4707
40.56,4708
43.85,4709
42.97,4710
44.0,4711
41.08,4712
43.28,4713
45.15,4714
42.77,4715
44.95,4716
44.25,4717
44.77,4718
42.84,4719
46.76,4720
43.49,4721
44.34,4722
40.13,4723
45.73,4724
42.01,4725
45.1,4726
43.71,4727
40.8,4728
44.37,4729
45.78,4730
45.13,4731
43.37,4732
42.41,4733
44.71,4734
44.82,4735
43.66,4736
41.99,4737
42.69,4738
44.42,4739
44.69,4740
45.38,4741
44.21,4742
44.41,4743
44.73,4744
45.22,4745
46.6,4746
41.54,4747
41.44,4748
48.12,4749
42.25,4750
42.63,4751
42.45,4752
43.25,4753
43.5,4754
41.63,4755
44.7,4756
44.54,4757
42.26,4758
42.91,4759
42.38,4760
45.01,4761
42.57,4762
41.93,4763
42.01,4764
45.49,4765
43.46,4766
44.66,4767
45.98,4768
46.13,4769
40.95,4770
46.15,4771
41.89,4772
46.38,4773
43.61,4774
43.57,4775
45.97,4776
41.85,4777
44.39,4778
44.29,4779
45.06,4780
44.64,4781
41.14,4782
44.66,4783
43.27,4784
45.41,4785
40.09,4786
41.12,4787
46.66,4788
44.62,4789
42.2,4790
43.9,4791
42.65,4792
51.01,4793
65.8,4794
59.9,4795
62.37,4796
61.4,4797
62.99,4798
60.66,4799
62.19,4800
60.53,4801
59.08,4802
60.83,4803
62.86,4804
60.64,4805
65.0,4806
59.97,4807
62.6,4808
58.8,4809
62.71,4810
63.91,4811
60.09,4812
62.17,4813
61.78,4814
60.94,4815
57.56,4816
59.29,4817
61.99,4818
61.93,4819
60.1,4820
61.73,4821
61.06,4822
63.9,4823
59.78,4824
57.78,4825
59.8,4826
62.59,4827
61.99,4828
58.4,4829
57.88,4830
58.16,4831
65.5,4832
60.76,4833
61.9,4834
64.52,4835
63.07,4836
60.69,4837
60.25,4838
59.19,4839
61.13,4840
60.74,4841
60.58,4842
60.5,4843
64.19,4844
62.16,4845
61.28,4846
61.14,4847
61.99,4848
60.65,4849
61.46,4850
62.39,4851
57.42,4852
64.79,4853
58.31,4854
60.69,4855
62.25,4856
63.39,4857
61.71,4858
62.18,4859
62.94,4860
60.74,4861
60.97,4862
61.51,4863
59.6,4864
64.31,4865
59.42,4866
61.06,4867
60.86,4868
59.39,4869
62.04,4870
60.72,4871
64.37,4872
59.3,4873
60.89,4874
61.48,4875
61.78,4876
60.14,4877
62.65,4878
61.34,4879
60.31,4880
61.81,4881
61.02,4882
61.92,4883
63.33,4884
59.99,4885
60.76,4886
62.47,4887
59.91,4888
61.55,4889
63.22,4890
60.56,4891
61.81,4892
60.79,4893
60.03,4894
62.86,4895
65.76,4896
63.28,4897
63.62,4898
62.62,4899
60.85,4900
63.26,4901
65.35,4902
59.91,4903
267.9,4904
264.71,4905
265.77,4906
273.94,4907
285.04,4908
255.33,4909
263.34,4910
253.72,4911
262.67,4912
267.74,4913
266.77,4914
268.26,4915
286.14,4916
247.15,4917
241.61,4918
260.26,4919
259.31,4920
281.58,4921
277.43,4922
251.34,4923
264.36,4924
274.46,4925
238.52,4926
241.4,4927
275.64,4928
250.82,4929
217.84,4930
227.45,4931
229.39,4932
253.73,4933
249.92,4934
232.38,4935
238.55,4936
265.17,4937
254.23,4938
251.0,4939
260.46,4940
252.07,4941
234.64,4942
237.1,4943
256.34,4944
272.48,4945
247.35,4946
254.9,4947
263.15,4948
254.43,4949
249.77,4950
231.25,4951
278.72,4952
251.99,4953
260.37,4954
250.55,4955
240.82,4956
229.54,4957
265.42,4958
269.76,4959
254.5,4960
252.59,4961
233.87,4962
239.91,4963
251.21,4964
247.56,4965
252.55,4966
230.74,4967
239.93,4968
256.76,4969
261.51,4970
273.63,4971
258.88,4972
230.08,4973
266.76,4974
274.25,4975
268.47,4976
226.9,4977
249.9,4978
241.44,4979
237.13,4980
249.09,4981
254.15,4982
256.63,4983
252.56,4984
227.56,4985
252.91,4986
239.78,4987
252.8,4988
253.17,4989
265.14,4990
229.05,4991
248.17,4992
259.49,4993
246.29,4994
248.14,4995
238.57,4996
257.57,4997
43.78,4998
44.73,4999
44.35,5000
47.15,5001
40.61,5002
42.39,5003
40.74,5004
40.37,5005
45.54,5006
45.63,5007
42.09,5008
43.55,5009
45.97,5010
46.06,5011
46.56,5012
43.74,5013
47.93,5014
43.5,5015
43.99,5016
44.57,5017
43.89,5018
40.29,5019
42.59,5020
39.6,5021
45.33,5022
42.52,5023
42.42,5024
43.14,5025
169.86,5026
158.6,5027
191.18,5028
153.56,5029
156.53,5030
171.08,5031
162.85,5032
167.06,5033
186.76,5034
150.07,5035
158.27,5036
168.81,5037
167.52,5038
151.19,5039
129.67,5040
169.38,5041
162.29,5042
170.12,5043
179.99,5044
153.19,5045
167.78,5046
179.8,5047
185.82,5048
143.92,5049
167.57,5050
171.65,5051
156.25,5052
151.11,5053
158.95,5054
165.47,5055
172.02,5056
160.24,5057
165.85,5058
125.38,5059
158.7,5060
162.7,5061
153.33,5062
169.12,5063
158.32,5064
172.56,5065
174.16,5066
148.52,5067
171.96,5068
178.87,5069
178.1,5070
183.69,5071
43.34,5072
45.3,5073
43.58,5074
43.44,5075
40.89,5076
260.57,5077
245.29,5078
227.69,5079
238.52,5080
240.61,5081
237.81,5082
231.37,5083
258.95,5084
256.87,5085
253.22,5086
254.08,5087
247.67,5088
238.22,5089
246.09,5090
246.82,5091
240.51,5092
239.43,5093
215.13,5094
237.04,5095
237.62,5096
271.48,5097
241.72,5098
252.59,5099
230.17,5100
254.58,5101
251.24,5102
227.59,5103
270.97,5104
256.09,5105
253.06,5106
243.29,5107
256.44,5108
230.45,5109
251.4,5110
246.49,5111
262.85,5112
223.86,5113
227.73,5114
246.19,5115
270.44,5116
241.68,5117
233.73,5118
259.92,5119
248.35,5120
239.74,5121
224.61,5122
249.14,5123
228.49,5124
275.5,5125
232.86,5126
237.17,5127
255.37,5128
236.7,5129
243.41,5130
248.29,5131
263.63,5132
242.72,5133
272.1,5134
251.93,5135
232.97,5136
271.32,5137
231.22,5138
252.2,5139
264.21,5140
252.28,5141
241.39,5142
245.05,5143
226.45,5144
245.52,5145
252.77,5146
234.74,5147
251.61,5148
259.44,5149
233.72,5150
236.36,5151
250.69,5152
243.02,5153
227.87,5154
260.74,5155
240.67,5156
246.6,5157
261.68,5158
226.22,5159
258.91,5160
253.6,5161
248.75,5162
234.37,5163
225.45,5164
246.31,5165
45.15,5166
46.21,5167
42.66,5168
41.13,5169
41.92,5170
173.98,5171
167.28,5172
165.09,5173
162.88,5174
137.64,5175
167.29,5176
161.5,5177
164.67,5178
171.43,5179
172.78,5180
167.83,5181
152.72,5182
156.69,5183
180.11,5184
162.64,5185
171.08,5186
162.71,5187
171.89,5188
164.02,5189
161.88,5190
172.96,5191
174.4,5192
162.84,5193
162.65,5194
160.77,5195
179.23,5196
188.12,5197
137.29,5198
152.43,5199
188.77,5200
153.91,5201
171.3,5202
163.73,5203
163.42,5204
155.91,5205
175.07,5206
180.44,5207
190.88,5208
145.97,5209
154.77,5210
180.32,5211
177.3,5212
169.98,5213
169.47,5214
169.38,5215
140.84,5216
157.52,5217
146.75,5218
170.94,5219
159.13,5220
184.89,5221
136.89,5222
177.22,5223
163.01,5224
176.62,5225
184.8,5226
167.93,5227
168.69,5228
145.53,5229
185.56,5230
146.86,5231
155.23,5232
147.36,5233
172.47,5234
180.44,5235
40.88,5236
45.13,5237
44.61,5238
45.72,5239
43.72,5240
43.91,5241
42.89,5242
43.28,5243
42.91,5244
43.74,5245
39.99,5246
46.96,5247
46.04,5248
42.86,5249
43.04,5250
45.25,5251
41.78,5252
43.67,5253
41.34,5254
45.06,5255
45.3,5256
46.75,5257
46.87,5258
45.15,5259
43.02,5260
42.78,5261
40.91,5262
43.95,5263
44.44,5264
43.63,5265
45.55,5266
42.23,5267
46.05,5268
42.76,5269
43.79,5270
42.65,5271
46.37,5272
46.0,5273
41.86,5274
45.02,5275
44.1,5276
45.92,5277
45.37,5278
44.16,5279
44.57,5280
44.17,5281
42.02,5282
44.19,5283
46.56,5284
43.3,5285
44.8,5286
45.47,5287
42.85,5288
43.5,5289
43.97,5290
46.43,5291
40.96,5292
40.76,5293
44.97,5294
44.13,5295
44.9,5296
41.99,5297
45.58,5298
42.98,5299
44.32,5300
42.78,5301
43.73,5302
42.17,5303
44.16,5304
42.71,5305
43.41,5306
43.76,5307
44.38,5308
45.63,5309
41.83,5310
43.6,5311
45.07,5312
41.45,5313
39.08,5314
46.5,5315
42.81,5316
42.37,5317
45.57,5318
43.84,5319
41.47,5320
43.49,5321
187.8,5322
165.91,5323
165.52,5324
170.33,5325
192.75,5326
183.07,5327
175.66,5328
198.97,5329
159.34,5330
178.58,5331
173.43,5332
162.14,5333
181.95,5334
163.36,5335
183.4,5336
167.22,5337
179.25,5338
175.17,5339
171.65,5340
186.22,5341
180.79,5342
190.49,5343
184.62,5344
174.56,5345
176.02,5346
169.07,5347
171.55,5348
171.96,5349
160.39,5350
179.69,5351
171.22,5352
176.21,5353
189.22,5354
176.77,5355
182.96,5356
171.03,5357
170.13,5358
177.83,5359
204.32,5360
173.98,5361
175.45,5362
179.51,5363
194.67,5364
155.06,5365
196.34,5366
171.71,5367
162.97,5368
161.91,5369
152.92,5370
179.7,5371
176.35,5372
175.14,5373
180.07,5374
172.75,5375
169.58,5376
177.7,5377
165.01,5378
178.41,5379
167.72,5380
159.16,5381
170.98,5382
167.78,5383
168.16,5384
170.18,5385
179.11,5386
154.31,5387
158.3,5388
178.16,5389
180.84,5390
158.98,5391
186.32,5392
183.03,5393
173.28,5394
177.1,5395
163.02,5396
166.94,5397
182.77,5398
172.98,5399
176.88,5400
161.84,5401
165.27,5402
160.3,5403
210.44,5404
188.35,5405
160.36,5406
190.54,5407
179.85,5408
183.77,5409
180.37,5410
168.62,5411
178.65,5412
175.41,5413
167.53,5414
182.42,5415
173.06,5416
171.61,5417
168.38,5418
173.75,5419
171.33,5420
164.09,5421
168.25,5422
173.8,5423
171.54,5424
169.5,5425
158.37,5426
180.44,5427
168.2,5428
203.59,5429
178.73,5430
206.58,5431
201.6,5432
191.75,5433
196.2,5434
60.09,5435
64.77,5436
61.3,5437
61.58,5438
60.6,5439
60.89,5440
61.13,5441
60.11,5442
63.81,5443
60.42,5444
63.58,5445
61.62,5446
62.44,5447
60.38,5448
61.06,5449
59.85,5450
60.13,5451
62.09,5452
61.33,5453
62.75,5454
61.56,5455
60.15,5456
61.07,5457
60.59,5458
60.91,5459
60.78,5460
63.45,5461
63.86,5462
59.49,5463
61.51,5464
63.97,5465
64.64,5466
61.75,5467
60.71,5468
61.67,5469
61.51,5470
63.65,5471
61.19,5472
62.25,5473
61.4,5474
61.72,5475
60.77,5476
62.61,5477
60.8,5478
63.87,5479
60.83,5480
62.49,5481
62.68,5482
63.05,5483
62.98,5484
62.14,5485
67.01,5486
60.61,5487
61.17,5488
59.2,5489
60.9,5490
66.06,5491
63.0,5492
61.17,5493
62.28,5494
60.66,5495
62.06,5496
60.59,5497
193.07,5498
178.19,5499
206.25,5500
200.12,5501
190.28,5502
206.71,5503
187.5,5504
191.96,5505
203.11,5506
192.67,5507
202.03,5508
219.31,5509
204.9,5510
175.5,5511
192.44,5512
193.75,5513
180.93,5514
193.71,5515
200.38,5516
208.01,5517
206.06,5518
194.87,5519
182.46,5520
179.13,5521
195.63,5522
199.39,5523
181.57,5524
191.31,5525
217.47,5526
196.0,5527
189.86,5528
194.54,5529
190.75,5530
190.79,5531
179.7,5532
208.3,5533
189.36,5534
179.64,5535
191.99,5536
206.06,5537
186.22,5538
204.33,5539
192.95,5540
177.93,5541
205.86,5542
195.95,5543
201.55,5544
178.53,5545
158.39,5546
170.67,5547
171.31,5548
174.35,5549
183.25,5550
173.31,5551
170.93,5552
152.81,5553
167.37,5554
171.9,5555
186.52,5556
163.57,5557
179.8,5558
161.11,5559
176.64,5560
190.8,5561
167.66,5562
183.81,5563
159.51,5564
171.99,5565
182.37,5566
155.2,5567
147.95,5568
196.46,5569
174.38,5570
164.34,5571
191.74,5572
162.16,5573
174.12,5574
163.46,5575
181.11,5576
171.37,5577
181.71,5578
174.26,5579
189.29,5580
179.33,5581
156.41,5582
147.58,5583
186.77,5584
171.35,5585
164.27,5586
174.65,5587
169.22,5588
174.22,5589
182.68,5590
175.68,5591
164.75,5592
193.44,5593
182.32,5594
167.43,5595
162.38,5596
44.04,5597
44.7,5598
41.2,5599
44.87,5600
45.07,5601
44.1,5602
40.59,5603
43.81,5604
42.98,5605
145.98,5606
170.5,5607
173.83,5608
180.35,5609
159.92,5610
173.25,5611
173.74,5612
191.06,5613
170.6,5614
168.24,5615
171.07,5616
174.81,5617
152.41,5618
154.34,5619
186.1,5620
157.18,5621
189.33,5622
171.3,5623
156.9,5624
180.69,5625
181.41,5626
177.05,5627
173.76,5628
153.25,5629
155.94,5630
164.02,5631
175.97,5632
141.96,5633
173.0,5634
159.76,5635
165.79,5636
177.79,5637
168.08,5638
175.46,5639
161.68,5640
159.14,5641
189.34,5642
157.47,5643
160.38,5644
176.68,5645
159.31,5646
171.66,5647
147.47,5648
182.67,5649
173.3,5650
172.5,5651
143.97,5652
158.59,5653
152.39,5654
153.81,5655
176.5,5656
163.56,5657
155.71,5658
163.59,5659
157.64,5660
173.14,5661
184.85,5662
166.03,5663
160.29,5664
179.84,5665
173.01,5666
181.36,5667
162.84,5668
151.81,5669
46.02,5670
42.1,5671
44.29,5672
41.52,5673
46.8,5674
41.75,5675
43.75,5676
45.69,5677
44.17,5678
45.04,5679
45.61,5680
46.03,5681
45.66,5682
43.37,5683
46.93,5684
42.98,5685
43.09,5686
42.84,5687
43.46,5688
45.19,5689
41.31,5690
42.6,5691
45.01,5692
45.87,5693
41.98,5694
43.34,5695
44.24,5696
44.39,5697
44.35,5698
43.56,5699
46.36,5700
42.71,5701
47.75,5702
43.87,5703
40.53,5704
41.98,5705
43.61,5706
41.64,5707
43.89,5708
42.54,5709
45.09,5710
41.72,5711
41.81,5712
45.06,5713
41.69,5714
43.15,5715
43.4,5716
43.2,5717
42.89,5718
45.56,5719
41.79,5720
41.08,5721
45.51,5722
42.72,5723
42.61,5724
44.01,5725
43.34,5726
42.89,5727
44.46,5728
46.48,5729
45.97,5730
43.1,5731
42.77,5732
45.15,5733
41.63,5734
42.26,5735
42.07,5736
44.36,5737
45.68,5738
42.77,5739
43.32,5740
45.59,5741
42.32,5742
42.73,5743
42.85,5744
46.1,5745
43.19,5746
43.49,5747
42.16,5748
43.14,5749
43.68,5750
42.25,5751
42.34,5752
44.49,5753
42.93,5754
43.21,5755
42.83,5756
44.05,5757
44.75,5758
45.45,5759
45.22,5760
43.67,5761
44.18,5762
43.54,5763
43.25,5764
45.33,5765
42.56,5766
44.01,5767
41.14,5768
46.29,5769
42.93,5770
40.74,5771
45.2,5772
42.85,5773
44.13,5774
42.96,5775
43.87,5776
43.4,5777
43.19,5778
44.14,5779
43.35,5780
43.14,5781
42.97,5782
44.17,5783
43.76,5784
40.36,5785
42.85,5786
48.47,5787
43.76,5788
43.8,5789
43.6,5790
45.65,5791
40.39,5792
43.6,5793
42.22,5794
43.57,5795
45.02,5796
42.97,5797
44.24,5798
44.13,5799
45.06,5800
44.1,5801
42.53,5802
43.36,5803
42.53,5804
46.69,5805
43.21,5806
45.55,5807
43.12,5808
44.37,5809
45.14,5810
40.75,5811
47.2,5812
44.43,5813
45.37,5814
43.37,5815
45.28,5816
41.81,5817
43.16,5818
41.43,5819
45.3,5820
46.0,5821
43.67,5822
44.92,5823
45.49,5824
43.14,5825
42.36,5826
43.97,5827
45.45,5828
44.72,5829
43.07,5830
42.84,5831
42.29,5832
43.44,5833
41.09,5834
40.94,5835
40.68,5836
46.02,5837
43.66,5838
42.45,5839
44.86,5840
45.18,5841
48.78,5842
43.24,5843
42.73,5844
44.12,5845
39.68,5846
41.34,5847
44.72,5848
42.45,5849
43.75,5850
46.62,5851
39.17,5852
42.04,5853
42.15,5854
43.52,5855
42.23,5856
44.54,5857
43.06,5858
43.07,5859
38.93,5860
43.06,5861
44.12,5862
43.52,5863
43.87,5864
43.46,5865
42.45,5866
45.16,5867
42.29,5868
44.81,5869
44.57,5870
44.1,5871
46.25,5872
42.64,5873
43.88,5874
46.0,5875
43.5,5876
43.93,5877
46.41,5878
45.98,5879
46.04,5880
44.12,5881
42.42,5882
43.75,5883
43.09,5884
44.57,5885
43.41,5886
41.38,5887
46.86,5888
39.22,5889
41.1,5890
42.36,5891
42.7,5892
41.97,5893
42.51,5894
45.45,5895
44.44,5896
41.67,5897
44.22,5898
40.6,5899
43.38,5900
44.94,5901
44.59,5902
45.23,5903
42.82,5904
44.32,5905
44.97,5906
43.11,5907
42.31,5908
43.58,5909
42.71,5910
44.93,5911
43.12,5912
44.93,5913
46.73,5914
45.79,5915
44.77,5916
45.14,5917
40.41,5918
42.25,5919
46.26,5920
42.69,5921
42.44,5922
42.19,5923
43.72,5924
42.14,5925
45.87,5926
41.04,5927
45.51,5928
43.59,5929
40.14,5930
43.2,5931
43.65,5932
42.05,5933
45.3,5934
45.32,5935
42.92,5936
41.93,5937
43.66,5938
40.35,5939
44.16,5940
40.21,5941
42.44,5942
44.09,5943
49.25,5944
42.99,5945
45.96,5946
43.65,5947
41.8,5948
45.45,5949
43.02,5950
43.17,5951
43.15,5952
44.36,5953
43.9,5954
43.02,5955
46.72,5956
41.5,5957
42.4,5958
43.35,5959
39.37,5960
45.35,5961
40.78,5962
41.87,5963
43.67,5964
42.17,5965
45.9,5966
45.35,5967
43.64,5968
42.48,5969
44.33,5970
43.11,5971
42.97,5972
42.93,5973
45.13,5974
46.56,5975
42.18,5976
42.44,5977
45.01,5978
42.99,5979
43.65,5980
44.5,5981
43.93,5982
43.33,5983
42.94,5984
44.81,5985
44.11,5986
44.85,5987
40.68,5988
43.01,5989
43.76,5990
42.6,5991
44.61,5992
41.76,5993
45.01,5994
44.13,5995
43.61,5996
42.54,5997
43.45,5998
40.68,5999
42.34,6000
41.68,6001
44.6,6002
44.11,6003
43.72,6004
44.85,6005
45.15,6006
44.76,6007
46.98,6008
44.62,6009
44.24,6010
43.58,6011
41.53,6012
43.34,6013
40.57,6014
42.56,6015
40.88,6016
42.93,6017
46.39,6018
44.31,6019
46.36,6020
42.09,6021
44.25,6022
43.07,6023
42.03,6024
43.58,6025
44.06,6026
42.96,6027
43.29,6028
42.03,6029
41.83,6030
44.29,6031
47.59,6032
41.99,6033
46.66,6034
43.43,6035
45.21,6036
46.73,6037
43.54,6038
44.73,6039
42.03,6040
43.47,6041
43.67,6042
42.74,6043
43.04,6044
45.16,6045
41.25,6046
43.89,6047
43.2,6048
43.84,6049
44.83,6050
46.36,6051
40.38,6052
43.11,6053
42.35,6054
43.77,6055
43.77,6056
41.56,6057
43.65,6058
47.45,6059
43.3,6060
44.26,6061
44.52,6062
41.52,6063
43.2,6064
43.75,6065
43.82,6066
44.3,6067
43.71,6068
40.44,6069
44.22,6070
45.9,6071
40.42,6072
44.33,6073
39.86,6074
40.67,6075
40.3,6076
41.46,6077
43.58,6078
41.51,6079
47.21,6080
42.65,6081
42.05,6082
43.65,6083
43.36,6084
43.58,6085
43.86,6086
43.28,6087
41.11,6088
42.93,6089
41.91,6090
43.01,6091
42.46,6092
44.42,6093
43.25,6094
43.93,6095
46.11,6096
45.98,6097
44.09,6098
44.48,6099
41.36,6100
43.69,6101
44.12,6102
44.14,6103
44.8,6104
42.24,6105
43.62,6106
40.83,6107
44.18,6108
43.98,6109
45.91,6110
43.54,6111
42.57,6112
43.55,6113
42.98,6114
44.44,6115
47.78,6116
44.44,6117
41.87,6118
46.16,6119
41.25,6120
43.8,6121
41.86,6122
44.78,6123
46.96,6124
43.8,6125
43.13,6126
43.43,6127
44.01,6128
43.23,6129
41.38,6130
43.48,6131
45.22,6132
46.23,6133
40.51,6134
41.94,6135
40.35,6136
43.76,6137
43.9,6138
39.9,6139
40.24,6140
44.37,6141
42.31,6142
44.1,6143
43.65,6144
41.47,6145
44.95,6146
45.04,6147
42.05,6148
40.72,6149
44.9,6150
44.65,6151
44.96,6152
43.39,6153
44.61,6154
43.49,6155
41.25,6156
44.85,6157
42.02,6158
41.67,6159
44.06,6160
44.88,6161
43.62,6162
43.16,6163
43.22,6164
44.04,6165
43.68,6166
